MDR_REPORT_KEY|DATE_OF_EVENT|EVENT_TYPE|DEVICE_REPORT_PRODUCT_CODE
5718013|02/16/2016|M|NIQ
5718071|05/03/2016|M|NIQ
5718302|05/16/2016|M|MAF
5718342|05/16/2016|M|NIQ
5718460|03/26/2016|IN|NIQ
5718483|05/17/2016|M|NIQ
5718696|05/19/2016|M|NIQ
5720758|05/25/2016|IN|NIQ
5720762|05/24/2016|IN|NIQ
5720777|05/26/2016|IN|NIQ
5720816|05/18/2016|M|MAF
5721435|05/31/2016|IN|NIQ
5721803|06/01/2016|IN|MAF
5722335|05/13/2016|M|NIQ
5722342|01/18/2016|M|NIQ
5722344|04/28/2016|M|NIQ
5722345|06/01/2016|IN|NIQ
5722346|02/15/2016|IN|NIQ
5722348|05/10/2016|M|NIQ
5722349|05/16/2016|M|NIQ
5722350|01/23/2016|M|NIQ
5722352|05/16/2016|M|NIQ
5722358|05/17/2016|M|NIQ
5722365|05/15/2016|M|NIQ
5722374|03/07/2016|M|NIQ
5722377|05/23/2016|M|NIQ
5722378|05/17/2016|M|NIQ
5722379|05/15/2016|M|NIQ
5722382|03/10/2016|M|NIQ
5722384|05/12/2016|M|NIQ
5722411|05/13/2016|IN|NIQ
5722497|02/26/2016|M|NIQ
5722514|03/24/2016|M|NIQ
5722604|05/23/2016|M|NIQ
5722632|02/23/2016|M|NIQ
5722646|02/26/2016|IN|NIQ
5722647|02/26/2016|IN|NIQ
5722663|03/16/2016|M|NIQ
5722674|04/28/2016|M|NIQ
5722725|02/26/2016|M|NIQ
5722737|05/19/2016|M|NIQ
5722770|03/10/2016|M|NIQ
5723019|05/16/2016|M|NIQ
5723032|03/08/2016|M|NIQ
5723079|02/26/2016|M|NIQ
5723086|01/29/2016|M|NIQ
5723245|05/16/2016|M|MAF
5723593|05/19/2016|M|NIQ
5723668|05/18/2016|IN|NIQ
5723681|05/18/2016|M|NIQ
5723690|05/16/2016|IN|NIQ
5723724|02/23/2016|M|NIQ
5723758|05/18/2016|IN|NIQ
5724056|05/16/2016|M|NIQ
5724110|05/19/2016|M|NIQ
5724121|05/19/2016|M|NIQ
5724124|09/23/2015|M|NIQ
5724167|05/19/2016|M|MAF
5724186|01/01/2016|M|NIQ
5724206|05/11/2016|M|NIQ
5724247|05/16/2016|IN|NIQ
5724270|05/17/2016|M|NIQ
5724497|01/25/2016|IN|NIQ
5724500|01/25/2016|IN|NIQ
5724679|05/18/2016|M|NIQ
5724718|05/17/2016|M|NIQ
5724733|06/04/2016|IN|NIQ
5724810|05/16/2016|M|NIQ
5724851|06/07/2016|IN|NIQ
5724894|03/03/2016|IN|NIQ
5724916|04/28/2016|IN|NIQ
5724955|01/01/2016|IN|NIQ
5724957|01/01/2016|IN|NIQ
5725405|05/17/2016|M|NIQ
5725485|05/25/2016|M|NIQ
5725490|05/17/2016|M|NIQ
5725651|03/21/2016|IN|NIQ
5725672|09/03/2015|M|NIQ
5725738|05/18/2016|IN|NIQ
5726068|05/20/2016|M|NIQ
5726076|05/06/2016|M|NIQ
5726109|01/13/2016|M|NIQ
5726121|05/19/2016|M|NIQ
5726124|05/19/2016|M|NIQ
5726159|05/19/2016|IN|NIQ
5726167|02/07/2016|IN|NIQ
5726512|01/18/2016|M|NIQ
5726519|05/18/2016|M|MAF
5726533|03/23/2016|M|NIQ
5726537|05/18/2016|M|NIQ
5726588|03/03/2016|M|NIQ
5726605|05/23/2016|M|NIQ
5726715|05/27/2015|IN|NIQ
5726717|05/27/2015|IN|NIQ
5726748|02/18/2016|IN|NIQ
5726753|02/18/2016|IN|NIQ
5726784|05/19/2016|M|NIQ
5726880|05/18/2016|M|NIQ
5726991|03/08/2016|M|NIQ
5727174|05/22/2016|M|NIQ
5727276|03/03/2016|M|NIQ
5727277|01/26/2016|IN|NIQ
5727316|02/29/2016|M|NIQ
5727377|05/09/2016|M|NIQ
5727411|03/01/2016|IN|NIQ
5727412|03/16/2016|M|NIQ
5727475|04/05/2016|IN|NIQ
5727521|02/18/2016|IN|NIQ
5727535|06/07/2016|IN|NIQ
5727538|03/22/2016|M|NIQ
5727553|05/18/2016|M|NIQ
5727584|05/24/2016|IN|NIQ
5727585|01/27/2016|M|NIQ
5727717|02/16/2016|M|NIQ
5727728|05/18/2016|M|NIQ
5727824|05/19/2016|IN|NIQ
5728140|05/23/2016|M|NIQ
5728234|03/01/2016|M|NIQ
5728240|05/17/2016|IN|NIQ
5728533|05/16/2016|M|NIQ
5728577|05/17/2016|M|NIQ
5728587|05/19/2016|M|NIQ
5728588|05/20/2016|M|NIQ
5728590|05/20/2016|M|NIQ
5728591|01/18/2016|M|NIQ
5728592|03/16/2016|M|NIQ
5728593|05/20/2016|M|NIQ
5728596|06/10/2015|IN|NIQ
5728600|06/10/2015|IN|NIQ
5728628|06/10/2015|IN|NIQ
5728750|05/20/2016|M|NIQ
5729005|03/15/2016|M|NIQ
5729161|05/05/2016|IN|NIQ
5729178|05/05/2016|IN|NIQ
5729182|05/05/2016|IN|NIQ
5729193|03/03/2016|M|NIQ
5729203|07/29/2015|IN|NIQ
5729270|05/17/2016|IN|NIQ
5729320|05/20/2016|IN|NIQ
5729353|05/20/2016|M|NIQ
5729355|03/01/2016|M|NIQ
5729361|05/20/2016|M|NIQ
5729368|02/25/2016|M|NIQ
5729372|05/04/2016|M|NIQ
5729384|03/11/2016|M|NIQ
5729429|02/21/2016|M|NIQ
5729526|05/18/2016|IN|NIQ
5729558|04/20/2015|IN|NIQ
5729565|04/20/2015|IN|NIQ
5729807|06/10/2015|M|NIQ
5730073|05/30/2016|M|NIQ
5730090|05/25/2016|M|NIQ
5730154|10/15/2015|IN|NIQ
5730165|10/15/2015|IN|NIQ
5730169|10/15/2015|IN|NIQ
5730195|05/17/2016|M|NIQ
5730198|05/17/2016|IN|NIQ
5730235|05/25/2016|M|NIQ
5730352|04/21/2016|M|NIQ
5730453|01/11/2016|M|NIQ
5730476|06/07/2016|IN|NIQ
5730691|05/25/2016|IN|MAF
5730716|05/25/2016|IN|MAF
5730914|12/11/2015|IN|NIQ
5730941|03/15/2016|M|NIQ
5731071|05/19/2016|M|NIQ
5731522|06/10/2015|IN|NIQ
5731775|05/20/2016|M|NIQ
5732523|05/23/2016|IN|NIQ
5732526|03/09/2016|M|NIQ
5732653|05/19/2016|M|NIQ
5732889|05/08/2016|IN|NIQ
5733332|05/18/2016|IN|NIQ
5733936|03/24/2016|M|NIQ
5733947|03/23/2016|M|NIQ
5734078|01/29/2016|IN|NIQ
5734082|01/29/2016|IN|NIQ
5735045|05/19/2016|M|NIQ
5735168|05/23/2016|M|NIQ
5735181|05/24/2016|M|NIQ
5735218|05/19/2016|M|NIQ
5735324|06/27/2015|M|NIQ
5735338|01/20/2016|M|NIQ
5735342|03/29/2016|M|NIQ
5735387|04/06/2016|M|NIQ
5735427|05/26/2016|M|NIQ
5735502|02/24/2016|M|NIQ
5735647|01/31/2016|M|NIQ
5735830|02/23/2016|M|NIQ
5735838|05/24/2016|IN|NIQ
5735842|02/17/2016|M|NIQ
5735890|05/25/2016|M|NIQ
5735897|02/26/2016|M|NIQ
5736203|05/18/2016|M|NIQ
5736257|05/24/2016|M|NIQ
5736338|05/26/2016|M|NIQ
5736487|05/25/2016|M|NIQ
5736553|04/12/2016|IN|NIQ
5736616|04/16/2016|M|MAF
5736724|05/20/2016|IN|NIQ
5736795|05/26/2016|IN|NIQ
5736947|03/18/2016|M|NIQ
5736968|05/23/2016|M|NIQ
5737018|05/27/2016|M|NIQ
5737051|06/06/2016|IN|NIQ
5737059|06/10/2016|M|NIQ
5737183|05/03/2016|IN|NIQ
5737961|03/11/2016|M|NIQ
5737962|05/24/2016|M|NIQ
5737977|05/24/2016|M|NIQ
5738152|03/10/2016|M|NIQ
5738184|03/28/2016|M|NIQ
5738254|05/24/2016|M|NIQ
5738279|05/24/2016|M|NIQ
5738293|05/19/2016|IN|NIQ
5738384|03/18/2016|M|NIQ
5738484|05/21/2016|M|NIQ
5738585|05/23/2016|IN|NIQ
5738906|03/29/2016|M|NIQ
5738942|04/27/2016|IN|NIQ
5738945|04/27/2016|IN|NIQ
5738968|05/24/2016|M|NIQ
5738976|05/24/2016|IN|NIQ
5739429|05/24/2016|M|NIQ
5739515|05/05/2016|IN|NIQ
5739519|05/15/2016|IN|NIQ
5739529|05/05/2016|IN|NIQ
5739535|05/24/2016|M|NIQ
5739565|03/01/2016|M|NIQ
5739591|03/12/2016|M|NIQ
5739596|02/29/2016|M|NIQ
5739607|06/07/2016|IN|NIQ
5739767|05/25/2016|M|MAF
5739944|09/24/2016|IN|NIQ
5739947|05/26/2016|M|MAF
5740306|01/30/2016|M|MAF
5740953|05/25/2016|M|MAF
5741009|05/19/2016|M|MAF
5741159|02/26/2016|IN|NIQ
5741160|05/25/2016|M|NIQ
5741175|05/21/2016|IN|NIQ
5741219|11/11/2015|M|NIQ
5741468|05/14/2016|M|NIQ
5741479|04/05/2016|M|NIQ
5741480|05/25/2016|IN|NIQ
5741484|06/23/2015|M|NIQ
5741516|03/30/2016|M|NIQ
5741575|03/29/2016|M|NIQ
5741607|03/22/2016|M|NIQ
5741682|05/24/2016|IN|NIQ
5741812|03/17/2016|M|NIQ
5741842|03/30/2016|M|NIQ
5742029|04/13/2016|M|NIQ
5742055|05/25/2016|IN|NIQ
5742471|04/01/2016|M|NIQ
5742472|05/30/2016|IN|NIQ
5742506|03/09/2016|M|NIQ
5742566|05/24/2016|IN|NIQ
5742579|06/11/2016|M|NIQ
5742587|05/28/2016|IN|NIQ
5742635|03/22/2016|M|NIQ
5742659|03/24/2016|M|NIQ
5742871|05/27/2016|M|NIQ
5742935|11/27/2015|IN|NIQ
5742992|10/21/2015|M|NIQ
5743006|05/31/2016|IN|NIQ
5743018|05/26/2016|M|NIQ
5743033|05/05/2016|IN|NIQ
5743045|06/06/2016|IN|NIQ
5743207|05/26/2016|IN|NIQ
5743241|06/23/2015|IN|NIQ
5743431|05/24/2016|IN|NIQ
5743441|05/27/2016|IN|NIQ
5743621|06/03/2016|M|NIQ
5743626|06/02/2016|M|NIQ
5743661|12/01/2015|IN|NIQ
5743809|05/26/2016|IN|NIQ
5743819|05/27/2016|IN|NIQ
5743854|05/27/2016|M|NIQ
5743868|05/26/2016|M|NIQ
5744282|05/24/2016|M|NIQ
5744306|05/25/2016|M|NIQ
5744310|05/25/2016|M|NIQ
5744315|05/25/2016|M|NIQ
5744317|05/25/2016|M|NIQ
5744348|01/29/2016|M|NIQ
5744350|05/25/2016|M|NIQ
5745015|05/28/2016|M|NIQ
5745486|05/20/2016|M|NIQ
5745559|03/28/2016|M|NIQ
5745700|05/31/2016|IN|NIQ
5745708|05/29/2016|M|NIQ
5745763|05/02/2016|M|NIQ
5745790|05/25/2016|IN|NIQ
5745842|05/30/2016|M|NIQ
5746557|05/01/2016|IN|NIQ
5746560|05/01/2016|IN|NIQ
5746563|10/16/2015|M|NIQ
5746588|03/12/2016|IN|NIQ
5746637|06/15/2016|IN|MAF
5746644|04/11/2016|M|NIQ
5746703|06/13/2016|M|NIQ
5747466|05/25/2016|IN|NIQ
5747604|01/29/2014|IN|NIQ
5748173|06/08/2016|M|NIQ
5748369|03/16/2016|M|NIQ
5748749|03/23/2016|M|NIQ
5748971|04/08/2016|M|NIQ
5749525|06/02/2016|M|NIQ
5749527|06/01/2016|IN|NIQ
5749529|12/11/2015|IN|NIQ
5749530|06/01/2016|IN|NIQ
5749531|06/06/2016|IN|NIQ
5749536|06/02/2016|M|NIQ
5749538|06/13/2016|IN|NIQ
5749554|07/17/2015|IN|NIQ
5749558|05/26/2016|IN|MAF
5749564|05/26/2016|IN|MAF
5750231|06/02/2016|M|NIQ
5750444|09/09/2015|M|NIQ
5750446|05/12/2016|M|NIQ
5750502|03/09/2016|M|NIQ
5751209|04/12/2016|M|NIQ
5751250|03/07/2016|M|NIQ
5751264|04/15/2016|M|NIQ
5751323|06/08/2016|IN|NIQ
5751376|06/09/2016|IN|NIQ
5751609|05/04/2016|M|NIQ
5751663|04/05/2016|M|NIQ
5751683|06/11/2016|IN|MAF
5751931|04/06/2016|M|NIQ
5751954|04/08/2016|M|NIQ
5752161|03/09/2016|IN|NIQ
5752381|05/11/2016|IN|NIQ
5752399|04/11/2016|M|NIQ
5752430|06/06/2016|M|NIQ
5752641|05/25/2016|M|NIQ
5752643|05/17/2016|IN|NIQ
5752675|01/18/2016|M|NIQ
5752678|06/13/2016|IN|MAF
5752681|06/07/2016|IN|NIQ
5752704|06/07/2016|IN|NIQ
5752710|03/12/2016|M|NIQ
5752719|03/08/2016|IN|NIQ
5752731|05/30/2016|IN|NIQ
5752752|04/23/2016|IN|NIQ
5752767|04/30/2016|IN|NIQ
5752795|03/07/2016|IN|NIQ
5753058|06/08/2016|M|NIQ
5753213|06/08/2016|IN|NIQ
5753218|06/07/2016|IN|NIQ
5753511|06/01/2016|M|NIQ
5753520|06/02/2016|M|NIQ
5753541|05/31/2016|M|NIQ
5753590|04/09/2016|IN|NIQ
5753638|02/15/2016|M|NIQ
5753770|03/03/2016|IN|NIQ
5753775|04/14/2016|M|NIQ
5753778|05/30/2016|IN|NIQ
5753783|03/28/2016|IN|NIQ
5753840|06/01/2016|IN|NIQ
5754440|05/17/2016|M|NIQ
5754446|05/17/2016|M|NIQ
5754461|01/04/2016|M|NIQ
5754531|05/31/2016|M|NIQ
5754637|12/29/2015|M|NIQ
5754661|07/10/2015|M|NIQ
5754662|04/13/2016|M|NIQ
5754680|05/28/2016|IN|NIQ
5754807|01/21/2016|M|NIQ
5754827|05/04/2016|M|MAF
5754941|05/17/2016|M|NIQ
5755014|06/09/2016|M|MAF
5755049|06/08/2016|M|NIQ
5755078|06/02/2016|IN|NIQ
5755290|05/31/2016|M|NIQ
5755612|05/27/2016|M|NIQ
5755617|05/31/2016|M|NIQ
5755627|05/31/2016|M|NIQ
5755646|06/01/2016|M|NIQ
5755689|05/02/2016|IN|NIQ
5755690|05/02/2016|IN|NIQ
5755766|02/13/2016|IN|NIQ
5755768|06/02/2016|M|PNY
5755776|05/31/2016|IN|NIQ
5755796|03/07/2016|IN|NIQ
5755810|04/20/2016|M|NIQ
5755812|04/12/2016|IN|NIQ
5755823|04/13/2016|M|PNY
5755898|06/23/2016|IN|NIQ
5755901|05/31/2016|M|NIQ
5755924|06/02/2016|M|NIQ
5755943|06/16/2016|IN|MAF
5756022|06/13/2016|M|NIQ
5756040|06/08/2016|IN|NIQ
5756068|05/31/2016|M|NIQ
5756154|03/26/2016|IN|NIQ
5756189|06/02/2016|M|NIQ
5756207|06/03/2016|IN|NIQ
5756217|06/03/2016|IN|NIQ
5756246|05/25/2016|M|NIQ
5756352|06/16/2016|IN|NIQ
5756369|01/23/2016|IN|NIQ
5756407|05/16/2016|IN|NIQ
5756440|06/13/2016|IN|NIQ
5756510|04/14/2016|IN|NIQ
5756537|01/16/2016|IN|NIQ
5756546|01/16/2016|IN|NIQ
5756917|06/01/2016|M|NIQ
5756922|06/14/2016|IN|NIQ
5756932|06/02/2016|M|NIQ
5756957|06/02/2016|M|NIQ
5757001|03/14/2016|IN|NIQ
5757005|03/22/2016|IN|NIQ
5757111|03/29/2016|IN|NIQ
5757743|05/31/2016|M|NIQ
5757789|03/29/2016|M|NIQ
5757837|05/06/2016|M|MAF
5757889|05/28/2016|M|NIQ
5757919|04/05/2016|M|NIQ
5757976|03/26/2016|M|NIQ
5757983|03/26/2016|M|NIQ
5757987|04/13/2016|M|NIQ
5758032|04/14/2016|M|NIQ
5758045|04/14/2016|M|NIQ
5758063|01/08/2016|M|NIQ
5758075|03/02/2016|M|NIQ
5758094|06/07/2016|M|NIQ
5758100|06/07/2016|M|NIQ
5758105|06/07/2016|M|NIQ
5758144|06/03/2016|M|NIQ
5758156|04/27/2016|M|NIQ
5758177|06/07/2016|M|NIQ
5758206|06/03/2016|M|NIQ
5758232|12/11/2015|M|NIQ
5758236|01/20/2016|M|NIQ
5758237|12/04/2015|M|NIQ
5758303|06/07/2016|IN|NIQ
5758304|06/08/2016|M|NIQ
5758343|03/31/2016|M|NIQ
5758346|06/08/2016|M|NIQ
5758377|04/01/2016|M|NIQ
5758381|04/01/2016|M|NIQ
5758467|06/06/2016|M|NIQ
5758497|06/01/2016|IN|NIQ
5758518|05/12/2016|IN|NIQ
5758677|03/24/2016|M|NIQ
5758813|06/08/2016|M|NIQ
5759072|04/22/2016|M|NIQ
5759422|06/01/2016|M|NIQ
5759468|03/08/2016|M|NIQ
5759489|06/07/2016|M|NIQ
5759635|01/23/2016|M|NIQ
5759695|06/08/2016|IN|NIQ
5759923|02/19/2016|IN|NIQ
5759941|03/17/2016|IN|NIQ
5760174|06/02/2016|M|NIQ
5760251|06/08/2016|IN|NIQ
5760285|06/08/2016|IN|NIQ
5760444|05/31/2016|IN|NIQ
5760465|04/11/2016|IN|NIQ
5760507|03/30/2016|IN|NIQ
5760959|06/01/2016|M|NIQ
5760997|05/29/2016|M|NIQ
5762197|05/31/2016|M|MAF
5762223|06/06/2016|M|NIQ
5762394|05/19/2016|M|NIQ
5762455|06/07/2016|IN|NIQ
5762546|06/09/2016|M|NIQ
5762547|06/07/2016|IN|NIQ
5762554|04/23/2016|M|MAF
5762555|05/13/2016|M|NIQ
5762558|04/12/2016|M|NIQ
5762564|02/24/2016|M|NIQ
5762591|08/23/2015|M|NIQ
5762592|09/05/2015|M|NIQ
5762597|04/19/2016|M|NIQ
5762607|06/07/2016|M|NIQ
5762609|06/06/2016|M|NIQ
5762613|06/01/2016|IN|NIQ
5762614|06/03/2016|M|NIQ
5762619|10/29/2015|M|NIQ
5762624|05/27/2016|IN|NIQ
5762625|04/14/2016|M|NIQ
5762648|04/21/2016|M|NIQ
5762649|06/01/2016|M|NIQ
5762651|06/02/2016|M|NIQ
5762652|01/28/2016|M|NIQ
5762655|06/06/2016|M|NIQ
5762657|06/02/2016|IN|NIQ
5762661|05/19/2016|IN|NIQ
5762664|06/03/2016|M|MAF
5762665|06/07/2016|IN|NIQ
5762666|06/07/2016|M|NIQ
5762668|05/13/2016|IN|NIQ
5762674|06/09/2016|IN|NIQ
5762675|06/08/2016|M|NIQ
5762683|05/31/2016|IN|NIQ
5762687|05/31/2016|IN|NIQ
5762689|06/07/2016|M|NIQ
5762690|06/08/2016|M|MAF
5762693|05/31/2016|IN|NIQ
5762702|06/08/2016|M|NIQ
5763012|05/03/2016|IN|NIQ
5763027|05/27/2016|IN|NIQ
5763080|06/08/2016|M|NIQ
5763143|02/16/2016|IN|NIQ
5763406|04/12/2016|IN|NIQ
5763538|06/09/2016|IN|NIQ
5763987|06/16/2016|IN|NIQ
5764052|03/03/2016|IN|NIQ
5764088|05/18/2016|IN|NIQ
5764095|02/04/2016|IN|NIQ
5764390|06/01/2016|M|NIQ
5764489|05/31/2016|M|NIQ
5764655|06/15/2016|IN|NIQ
5764708|06/08/2016|M|NIQ
5764881|06/10/2016|IN|NIQ
5765433|06/21/2016|IN|NIQ
5765467|06/10/2016|M|NIQ
5765588|06/17/2016|IN|NIQ
5765906|02/23/2016|IN|NIQ
5765912|06/07/2016|M|NIQ
5765921|05/26/2016|IN|NIQ
5766247|04/21/2016|M|NIQ
5766264|04/26/2016|M|NIQ
5766322|04/25/2016|M|NIQ
5766422|06/16/2016|IN|NIQ
5766498|06/05/2016|IN|NIQ
5766518|06/05/2016|IN|NIQ
5766651|06/15/2016|M|NIQ
5766711|04/19/2016|M|NIQ
5766742|02/17/2016|IN|NIQ
5766782|04/21/2016|IN|NIQ
5766807|05/27/2016|IN|NIQ
5766829|06/08/2016|IN|NIQ
5767029|04/27/2016|M|NIQ
5767917|03/29/2014|IN|NIQ
5768320|06/01/2016|M|NIQ
5768612|04/14/2016|M|NIQ
5768629|06/02/2016|IN|NIQ
5768678|06/08/2016|M|NIQ
5768721|06/07/2016|IN|NIQ
5768754|02/05/2016|M|NIQ
5768783|03/21/2016|M|NIQ
5768816|04/02/2016|M|NIQ
5768831|03/30/2016|M|NIQ
5768865|03/23/2016|M|NIQ
5769003|05/24/2016|IN|NIQ
5769029|06/09/2016|M|NIQ
5769072|02/27/2016|M|NIQ
5769123|04/27/2016|M|NIQ
5769233|04/22/2016|M|NIQ
5769294|03/13/2016|M|NIQ
5769345|05/05/2016|M|NIQ
5769359|05/05/2016|M|NIQ
5769399|04/23/2016|M|NIQ
5769415|06/13/2016|M|NIQ
5769421|06/08/2016|M|NIQ
5769454|06/10/2016|M|NIQ
5769464|04/26/2016|M|NIQ
5769467|06/09/2016|M|NIQ
5769474|06/11/2016|M|NIQ
5769505|06/13/2016|M|NIQ
5769569|06/13/2016|IN|NIQ
5769630|06/10/2016|M|NIQ
5769701|06/13/2016|M|NIQ
5769714|06/08/2016|M|NIQ
5769775|06/08/2016|M|NIQ
5769828|06/09/2016|M|NIQ
5769973|04/27/2016|M|NIQ
5770225|06/22/2016|IN|NIQ
5770742|06/09/2016|IN|NIQ
5770850|05/19/2016|IN|NIQ
5770893|04/06/2016|IN|NIQ
5770920|06/14/2016|IN|NIQ
5770963|04/18/2016|IN|NIQ
5771017|04/13/2016|IN|NIQ
5771232|03/31/2016|M|NIQ
5771531|06/08/2016|IN|NIQ
5771534|06/02/2016|M|NIQ
5771806|06/10/2016|M|NIQ
5771807|06/10/2016|M|NIQ
5771863|11/22/2014|IN|NIQ
5771911|06/05/2016|M|NIQ
5772253|04/19/2016|M|NIQ
5772387|06/11/2016|IN|NIQ
5772619|02/27/2016|IN|NIQ
5772923|06/10/2016|M|NIQ
5772936|06/10/2016|M|NIQ
5773020|05/27/2016|M|NIQ
5773063|02/10/2016|IN|NIQ
5773172|04/16/2016|IN|NIQ
5773188|05/26/2016|IN|NIQ
5773232|06/23/2016|M|NIQ
5773286|03/22/2016|IN|NIQ
5773345|03/09/2016|IN|NIQ
5773693|06/11/2016|M|NIQ
5774016|01/30/2016|M|NIQ
5774141|06/14/2016|M|MAF
5774733|05/23/2016|M|NIQ
5774860|06/07/2016|M|NIQ
5774927|06/10/2016|M|NIQ
5774952|05/03/2016|M|NIQ
5774993|06/13/2016|IN|NIQ
5775028|06/09/2016|M|NIQ
5775993|02/07/2016|IN|NIQ
5776888|04/13/2013|IN|NIQ
5777458|06/06/2016|M|NIQ
5777981|06/09/2016|M|NIQ
5777988|05/13/2016|IN|NIQ
5778091|07/07/2015|IN|NIQ
5778097|07/07/2015|IN|NIQ
5778974|06/23/2016|M|NIQ
5780041|06/29/2016|IN|NIQ
5780365|02/18/2016|IN|NIQ
5780366|06/25/2016|M|NIQ
5780414|04/23/2016|IN|NIQ
5780473|04/30/2016|M|NIQ
5780698|06/22/2016|IN|MAF
5780998|03/17/2016|M|NIQ
5781644|04/12/2012|IN|NIQ
5781766|06/25/2012|IN|NIQ
5781767|06/25/2012|IN|NIQ
5781775|01/28/2015|IN|NIQ
5781847|06/13/2016|IN|NIQ
5781921|06/15/2016|M|NIQ
5782066|06/08/2016|IN|NIQ
5782134|06/13/2016|M|NIQ
5782261|06/15/2016|IN|NIQ
5782452|04/24/2016|M|NIQ
5782521|05/11/2016|M|NIQ
5782581|05/11/2016|M|NIQ
5782656|05/08/2016|M|NIQ
5783023|05/06/2016|M|NIQ
5783094|04/28/2016|M|NIQ
5783279|06/13/2016|M|NIQ
5783335|06/22/2016|IN|MAF
5783427|06/06/2016|IN|NIQ
5783428|05/07/2016|M|NIQ
5783467|06/14/2016|M|NIQ
5783471|02/01/2016|IN|NIQ
5783490|06/14/2016|M|NIQ
5783511|06/15/2016|M|NIQ
5783512|06/03/2016|IN|NIQ
5783561|06/01/2016|IN|NIQ
5783581|05/03/2016|M|NIQ
5783582|04/30/2016|M|NIQ
5783583|06/15/2016|M|NIQ
5783591|06/16/2016|M|NIQ
5783617|06/14/2016|M|NIQ
5783699|06/10/2016|M|NIQ
5783700|06/16/2016|M|NIQ
5783710|06/05/2016|M|NIQ
5783712|05/06/2016|M|NIQ
5783746|06/16/2016|IN|MAF
5783776|06/17/2016|M|NIQ
5784025|05/25/2016|M|NIQ
5784064|05/04/2016|M|NIQ
5784119|05/02/2016|IN|NIQ
5784135|06/16/2016|IN|NIQ
5784136|05/08/2016|IN|NIQ
5784198|04/23/2016|IN|NIQ
5784220|02/12/2016|IN|NIQ
5784290|05/12/2016|M|NIQ
5784299|05/05/2016|M|NIQ
5784312|06/17/2016|M|NIQ
5784330|04/23/2016|M|NIQ
5784374|05/17/2016|IN|NIQ
5784401|03/27/2016|IN|NIQ
5784471|11/07/2014|IN|NIQ
5784547|06/14/2016|IN|NIQ
5784744|06/09/2016|M|NIQ
5784847|04/26/2016|IN|NIQ
5784988|06/16/2016|M|NIQ
5785178|06/14/2016|IN|NIQ
5785240|04/30/2016|M|NIQ
5785279|06/15/2016|M|NIQ
5785319|04/04/2016|IN|NIQ
5785325|06/01/2016|IN|NIQ
5785330|04/04/2016|IN|NIQ
5785388|05/11/2016|M|NIQ
5785407|04/19/2016|M|NIQ
5785431|06/14/2016|M|NIQ
5785495|06/15/2016|IN|MAF
5785744|03/08/2016|M|NIQ
5785776|02/23/2016|M|NIQ
5785806|06/21/2016|M|NIQ
5786038|06/06/2016|IN|NIQ
5786039|06/06/2016|IN|NIQ
5786055|05/25/2016|M|MAF
5786060|07/12/2015|M|NIQ
5786102|05/04/2016|M|NIQ
5786178|06/14/2016|M|MAF
5786184|06/15/2016|IN|NIQ
5786203|07/03/2016|IN|NIQ
5786209|05/21/2016|IN|NIQ
5786336|06/14/2016|M|NIQ
5786387|07/03/2016|IN|NIQ
5787100|06/22/2016|M|NIQ
5787921|06/15/2016|IN|NIQ
5787943|06/15/2016|IN|NIQ
5787957|06/28/2016|IN|MAF
5787963|06/28/2016|IN|NIQ
5788231|06/14/2016|M|NIQ
5788382|06/29/2016|M|NIQ
5788402|07/01/2016|M|NIQ
5789654|06/01/2016|M|NIQ
5789665|06/14/2016|M|NIQ
5789695|06/17/2016|M|NIQ
5789709|06/20/2016|M|NIQ
5789710|06/20/2016|M|NIQ
5789735|06/15/2016|IN|NIQ
5789746|06/18/2016|IN|NIQ
5789775|06/17/2016|M|NIQ
5789781|06/20/2016|M|NIQ
5789782|06/19/2016|M|NIQ
5789784|03/16/2016|M|NIQ
5789815|06/02/2016|M|NIQ
5789818|06/20/2016|IN|NIQ
5789865|06/23/2016|M|NIQ
5789893|06/23/2016|M|NIQ
5789908|06/20/2016|M|NIQ
5789909|05/10/2016|M|NIQ
5789913|05/11/2016|M|NIQ
5789918|06/22/2016|M|NIQ
5789958|06/23/2016|M|NIQ
5789986|06/14/2016|IN|NIQ
5789993|06/18/2016|IN|NIQ
5790003|06/11/2016|M|NIQ
5790040|05/09/2016|M|NIQ
5790057|05/16/2016|M|NIQ
5790061|06/11/2016|M|NIQ
5790079|06/08/2016|IN|NIQ
5790082|06/08/2016|IN|NIQ
5790085|05/13/2016|M|NIQ
5790103|05/31/2016|M|MAF
5790143|02/18/2016|M|NIQ
5790147|05/13/2016|M|NIQ
5790154|05/13/2016|M|NIQ
5790162|05/14/2016|M|NIQ
5790164|05/23/2016|M|NIQ
5790169|05/24/2016|M|NIQ
5790181|04/26/2016|M|NIQ
5790182|04/18/2016|M|NIQ
5790208|06/13/2016|M|NIQ
5790236|04/11/2016|M|NIQ
5790255|05/24/2016|M|NIQ
5790361|05/25/2016|M|NIQ
5790478|05/13/2016|M|NIQ
5790488|05/06/2016|M|NIQ
5790580|03/24/2016|M|NIQ
5790625|06/22/2016|M|NIQ
5790626|05/20/2016|M|NIQ
5790774|06/17/2016|M|NIQ
5791575|05/05/2016|M|NIQ
5791643|06/27/2016|M|NIQ
5791648|04/29/2016|M|NIQ
5791669|06/27/2016|M|NIQ
5791696|05/16/2016|M|NIQ
5791718|06/15/2016|M|NIQ
